0.0096                 	0.00178096851351       	
0.00968                	0.00156193050678       	
0.00976                	0.00135062695752       	
0.00984                	0.00114831099078       	
0.00992                	0.000956188946835      	
0.01                   	0.000775024115104      	
0.01008                	0.000605632650841      	
0.01016                	0.000448360022558      	
0.01024                	0.00030364949382       	
0.01032                	0.000171476783109      	
0.0104                 	5.2030248632e-05       	
0.01048                	-5.49496194931e-05     	
0.01056                	-0.000149733431417     	
0.01064                	-0.000232535662349     	
0.01072                	-0.000303917569618     	
0.0108                 	-0.000364258888162     	
0.01088                	-0.000414287261137     	
0.01096                	-0.000454444309642     	
0.01104                	-0.000485508533365     	
0.01112                	-0.000508037543142     	
0.0112                 	-0.00052284297235      	
0.01128                	-0.000530514310689     	
0.01136                	-0.000531790338722     	
0.01144                	-0.000527335721006     	
0.01152                	-0.000517840069539     	
0.0116                 	-0.000503953399736     	
0.01168                	-0.000486275604008     	
0.01176                	-0.000465440410714     	
0.01184                	-0.000441974135865     	
0.01192                	-0.000416438511516     	
0.012                  	-0.00038930305696      	
0.01208                	-0.000361047160677     	
0.01216                	-0.00033207604768      	
0.01224                	-0.000302776156048     	
0.01232                	-0.000273492342839     	
0.0124                 	-0.000244526420667     	
0.01248                	-0.000216151666667     	
0.01256                	-0.000188604975393     	
0.01264                	-0.000162072232792     	
0.01272                	-0.000136735503364     	
0.0128                 	-0.000112721571038     	
0.01288                	-9.0140538602e-05      	
0.01296                	-6.90826086957e-05     	
0.01304                	-4.95907716169e-05     	
0.01312                	-3.16707165109e-05     	
0.0132                 	-1.541846444e-05       	
0.01328                	-7.87267820987e-07     	
0.01336                	1.22536837053e-05      	
0.01344                	2.37425297012e-05      	
0.01352                	3.37539982721e-05      	
0.0136                 	4.23381693779e-05      	
0.01368                	4.95350054002e-05      	
0.01376                	5.53568968621e-05      	
0.01384                	6.00625874126e-05      	
0.01392                	6.35030028416e-05      	
0.014                  	6.6e-05                	
0.01408                	6.74930011521e-05      	
0.01416                	6.81e-05               	
0.01424                	6.78990639626e-05      	
0.01432                	6.71193796124e-05      	
0.0144                 	6.56199347033e-05      	
0.01448                	6.35598817151e-05      	
0.01456                	6.1130667237e-05       	
0.01464                	5.83006056288e-05      	
0.01472                	5.511897302e-05        	
0.0148                 	5.17681438127e-05      	
0.01488                	4.81772282158e-05      	
0.01496                	4.45685729106e-05      	
0.01504                	4.07525329281e-05      	
0.01512                	3.69917590028e-05      	
0.0152                 	3.32919685198e-05      	
0.01528                	2.95971535581e-05      	
0.01536                	2.60338253463e-05      	
0.01544                	2.25320929642e-05      	
0.01552                	1.91954341267e-05      	
0.0156                 	1.60072868217e-05      	
0.01568                	1.29927640649e-05      	
0.01576                	1.01528110599e-05      	
0.01584                	7.57769604608e-06      	
0.01592                	5.16760368664e-06      	
0.016                  	2.9737467601e-06       	
0.01608                	9.81101445228e-07      	
0.01616                	-8.0314362851e-07      	
0.01624                	-2.37932017281e-06     	
0.01632                	-3.76614902036e-06     	
0.0164                 	-4.96123642439e-06     	
0.01648                	-5.97550149452e-06     	
0.01656                	-6.80782354849e-06     	
0.01664                	-7.47974151039e-06     	
0.01672                	-8.00668526861e-06     	
0.0168                 	-8.39208389716e-06     	
0.01688                	-8.64204944376e-06     	
0.01696                	-8.77e-06              	
0.01704                	-8.79915629322e-06     	
0.01712                	-8.72325167945e-06     	
0.0172                 	-8.57650057604e-06     	
0.01728                	-8.34799902255e-06     	
0.01736                	-8.05743700504e-06     	
0.01744                	-7.71175136497e-06     	
0.01752                	-7.3247983871e-06      	
0.0176                 	-6.89963555121e-06     	
0.01768                	-6.45463291747e-06     	
0.01776                	-5.98219038427e-06     	
0.01784                	-5.50224880383e-06     	
0.01792                	-5.02262611584e-06     	
0.018                  	-4.52830735576e-06     	
0.01808                	-4.05388233431e-06     	
0.01816                	-3.58012249443e-06     	
0.01824                	-3.1220517158e-06      	
0.01832                	-2.68507518314e-06     	
0.0184                 	-2.26627640314e-06     	
0.01848                	-1.86660013994e-06     	
0.01856                	-1.49052073733e-06     	
0.01864                	-1.13637547249e-06     	
0.01872                	-8.1519969278e-07      	
0.0188                 	-5.17774289555e-07     	
0.01888                	-2.47668016477e-07     	
0.01896                	-4.32391771495e-09     	
0.01904                	2.12701548062e-07      	
0.01912                	4.03227970273e-07      	
0.0192                 	5.69513283208e-07      	
0.01928                	7.11222534485e-07      	
0.01936                	8.30405060006e-07      	
0.01944                	9.27555302166e-07      	
0.01952                	1.00243595778e-06      	
0.0196                 	1.06e-06               	
0.01968                	1.1e-06                	
0.01976                	1.13e-06               	
0.01984                	1.14e-06               	
0.01992                	1.1312723078e-06       	
